model_type,pool_index,pool_cosine,layer,head,source_position,same_attention,different_attention,selectivity,input_attention,output_attention,self_attention,num_prompts
trained,1,-0.6682425141334534,1,1,20,0.02568154499448579,0.020567567363334965,0.11057461149685122,0.0303261898458004,0.015906941145658493,0.07533738715574145,128
trained,1,-0.6682425141334534,1,1,30,0.017760280464293714,0.013750857111639854,0.12723829290088196,0.022888356695572536,0.008683339941004913,0.05284909391775727,128
trained,1,-0.6682425141334534,1,1,40,0.013592134230586899,0.010477837319609783,0.12938515130161352,0.018579429760575295,0.005405385466292501,0.04060740815475583,128
trained,1,-0.6682425141334534,1,1,49,0.01115122558411355,0.008600594347593972,0.1291339858913925,0.015412873455456324,0.0043739199790419365,0.03044711146503687,128
trained,1,-0.6682425141334534,1,2,5,0.07513457939172481,0.06454252906845696,0.07583239973937123,0.009633663157001138,0.1297455459833145,0.30310398153960705,128
trained,1,-0.6682425141334534,1,2,10,0.037210509356330426,0.03855652650197347,-0.017765207921589272,0.006883697398006916,0.0687992125749588,0.24317090958356857,128
trained,1,-0.6682425141334534,1,2,20,0.020423433063172246,0.01962484340430049,0.019940674837790662,0.005048487521708012,0.03499729335308075,0.19908435456454754,128
trained,1,-0.6682425141334534,1,2,30,0.01498880699513936,0.012677782493442029,0.08353123909861065,0.0038670671172440054,0.02383442794283231,0.16895511094480753,128
trained,1,-0.6682425141334534,1,2,40,0.011042063303261875,0.010796972916606714,0.011222582543315783,0.0028657295275479554,0.018966605141758918,0.12670661602169275,128
trained,1,-0.6682425141334534,1,2,49,0.009145035538218913,0.008009720881548738,0.06618075062236128,0.002611695864827049,0.01455862820148468,0.15865415148437023,128
trained,1,-0.6682425141334534,1,3,5,0.09911191578463342,0.07258975614530337,0.15446651940580988,0.11675678342580795,0.05419894680380821,0.14522133395075798,128
trained,1,-0.6682425141334534,1,3,10,0.052486013664918785,0.036639620860417686,0.17779837292287118,0.07441431209445,0.015701720677316188,0.09883967693895102,128
trained,1,-0.6682425141334534,1,3,20,0.028439159303623306,0.018799231431194555,0.20406977719330746,0.042762068659067155,0.004446197301149368,0.055834689643234015,128
trained,1,-0.6682425141334534,1,3,30,0.019162991035895936,0.012740057905409968,0.20132662373747806,0.029959622025489806,0.0020404399062196412,0.03999814484268427,128
trained,1,-0.6682425141334534,1,3,40,0.014941246155275398,0.00946843062063587,0.22420680063310702,0.02312461007386446,0.001135419448837638,0.029598826775327325,128
trained,1,-0.6682425141334534,1,3,49,0.01195773061396529,0.007930711986098982,0.2024803403988412,0.01911159498350961,0.0008320642008009005,0.022760668070986867,128
trained,1,-0.6682425141334534,2,0,5,0.06081625694630614,0.05799224528860539,0.0237694407770015,0.004697022400796414,0.1140320546925068,0.4063545987010002,128
trained,1,-0.6682425141334534,2,0,10,0.03046677918995128,0.02832138240337372,0.03649368730701493,0.003339365893043578,0.05558288618922234,0.4107775054872036,128
trained,1,-0.6682425141334534,2,0,20,0.015513472609385428,0.01503768182617853,0.015573577888679241,0.0017752834013663233,0.02877438459545374,0.3890066556632519,128
trained,1,-0.6682425141334534,2,0,30,0.010622280325383147,0.010567153716831217,0.0026016083506290597,0.0012639043775076668,0.019926361242930093,0.3642920069396496,128
trained,1,-0.6682425141334534,2,0,40,0.007881451036077906,0.008142877531595557,-0.016314349421711415,0.0009673341934103519,0.01506414320319891,0.3587409108877182,128
trained,1,-0.6682425141334534,2,0,49,0.006355155898025479,0.006545013723117497,-0.014717467339819275,0.0008610758350743931,0.01203648996900539,0.3680192604660988,128
trained,1,-0.6682425141334534,2,1,5,0.08932308828715727,0.09800292220883819,-0.04633544428054822,0.05657484754920006,0.1309952825307846,0.06214934214949608,128
trained,1,-0.6682425141334534,2,1,10,0.043269118841956646,0.05274918874104818,-0.09873189954736054,0.03764746151864529,0.057778341323137285,0.04574197810143232,128
trained,1,-0.6682425141334534,2,1,20,0.021506326325634803,0.027243016664855575,-0.11767728521432917,0.021452771313488484,0.027314499765634537,0.024654598673805594,128
trained,1,-0.6682425141334534,2,1,30,0.014104219752742793,0.01877883198020447,-0.14215871036798503,0.015886696303884187,0.01692574881017208,0.015626645064912736,128
trained,1,-0.6682425141334534,2,1,40,0.010448962809091591,0.014161175557415749,-0.15084079142055437,0.012283571809530259,0.012428071722388268,0.01153424009680748,128
trained,1,-0.6682425141334534,2,1,49,0.009083542369303744,0.011157874031202561,-0.1024795706363934,0.009605654420293108,0.010607319370824464,0.009564282838255167,128
trained,1,-0.6682425141334534,2,2,5,0.04704988692734403,0.04754973472432887,-0.005283824483147082,0.0064818614162504675,0.0881318137049675,0.5269315950572491,128
trained,1,-0.6682425141334534,2,2,10,0.028558341545217178,0.028841755986213684,-0.004937525425568792,0.004095937358215451,0.05328644476830959,0.42617617174983025,128
trained,1,-0.6682425141334534,2,2,20,0.01485504476254263,0.014890024966539996,-0.0011760000670628496,0.0022105072159320114,0.0275346715003252,0.4050964340567589,128
trained,1,-0.6682425141334534,2,2,30,0.00974417020260462,0.009167150931658409,0.030511843504696847,0.0015815193920085827,0.017338517308235168,0.4323989152908325,128
trained,1,-0.6682425141334534,2,2,40,0.00736746041171522,0.007019180943304141,0.024208532053616467,0.0010387217276729642,0.013338396418839693,0.42491529136896133,128
trained,1,-0.6682425141334534,2,2,49,0.0061922210610561605,0.005972710004178135,0.018044578771787136,0.001160866609413405,0.011007074266672134,0.40377088636159897,128
trained,1,-0.6682425141334534,2,3,5,0.0631500693379491,0.057771905214953206,0.04447631741738157,0.006659318646416068,0.1141113966703415,0.39614642783999443,128
trained,1,-0.6682425141334534,2,3,10,0.02916629121584051,0.02871831814448039,0.007739070476641418,0.004035505512729287,0.053877103701233865,0.42087389156222343,128
trained,1,-0.6682425141334534,2,3,20,0.014936429766651979,0.014352499324584676,0.019936899714850954,0.0023454955546185373,0.02694160919636488,0.4142579063773155,128
trained,1,-0.6682425141334534,2,3,30,0.010938500306005659,0.010412852893992746,0.02461892729067555,0.0017006442261238892,0.019658649091919264,0.3592212200164795,128
trained,1,-0.6682425141334534,2,3,40,0.00861794441100584,0.008400316836716104,0.012787885384359049,0.0012145398068241775,0.015797770395874978,0.31950757652521133,128
trained,1,-0.6682425141334534,2,3,49,0.006702736362266481,0.006256204186386173,0.03445746001915849,0.0011502724825119485,0.011814790264684327,0.3647118993103504,128
trained,1,-0.6682425141334534,3,0,5,0.031323599087080385,0.1639958601954498,-0.6792577738799662,0.1680276408791542,0.031023230962455274,0.0047456761240027845,128
trained,1,-0.6682425141334534,3,0,10,0.012840366188217612,0.09175059874852498,-0.754465097508933,0.08714630752801895,0.01251277131959796,0.003409223281778395,128
trained,1,-0.6682425141334534,3,0,20,0.0038746579967696092,0.04594090014603279,-0.844439844030869,0.04596532434225083,0.003981689875945449,0.0010597143573249923,128
trained,1,-0.6682425141334534,3,0,30,0.0023457699246501973,0.0314053240936941,-0.8609959177142094,0.030842865506807964,0.0024693089071661234,0.0006347847884171642,128
trained,1,-0.6682425141334534,3,0,40,0.0016518610308926746,0.022759951566108733,-0.8646670725689651,0.02323651909828186,0.0017524673079606146,0.0004405197041705833,128
trained,1,-0.6682425141334534,3,0,49,0.0019592930401372776,0.018666909652892492,-0.8100190258283081,0.018043192217544635,0.0023539199360779355,0.000541490240721032,128
trained,1,-0.6682425141334534,3,1,5,0.09659450307153046,0.05105574116518432,0.30842320743492563,0.049986617639660835,0.0963828481733799,0.26815265417099,128
trained,1,-0.6682425141334534,3,1,10,0.0540538325029261,0.025358967979749045,0.3613380254619763,0.03811475783586502,0.043091469630599025,0.18793770112097263,128
trained,1,-0.6682425141334534,3,1,20,0.03235931344166818,0.011391847954360866,0.47924363188976116,0.02529889587312937,0.018386743031442165,0.12628721445798874,128
trained,1,-0.6682425141334534,3,1,30,0.022594188897654972,0.007516812736051288,0.5007264900887701,0.018737018356720606,0.01160171553492546,0.089837989769876,128
trained,1,-0.6682425141334534,3,1,40,0.017896541534178707,0.0056065746133318415,0.522907977103526,0.014566249772906303,0.008600811939686537,0.07331750588491559,128
trained,1,-0.6682425141334534,3,1,49,0.014503935291617875,0.004530384592203658,0.5239772558076735,0.012321734154710964,0.006849340562309537,0.060617349576205015,128
trained,1,-0.6682425141334534,3,2,5,0.09874360737693272,0.05818755938289376,0.25843208096355436,0.04162950180470944,0.1141610249876976,0.22104736603796482,128
trained,1,-0.6682425141334534,3,2,10,0.052671128511428834,0.028177069226900737,0.3029635782791565,0.03193333670496941,0.050445742532610895,0.17620923928916454,128
trained,1,-0.6682425141334534,3,2,20,0.03242581167191173,0.012760743266696871,0.43519733760400714,0.022205529920756816,0.022919571585953237,0.09749797452241182,128
trained,1,-0.6682425141334534,3,2,30,0.022552615498933747,0.008028359213939486,0.47494419065737786,0.016632013271252313,0.014168338725964229,0.07598943822085857,128
trained,1,-0.6682425141334534,3,2,40,0.017714592347662133,0.006097494875976795,0.4878655685279388,0.013207177259027958,0.010287255141884088,0.0602226946502924,128
trained,1,-0.6682425141334534,3,2,49,0.014196951009072985,0.00498874920531457,0.4799513022919611,0.010989551793555824,0.008322408156735557,0.05371393449604511,128
trained,1,-0.6682425141334534,3,3,5,0.09659800038843676,0.05780055095359547,0.25128117522711557,0.041693974658846854,0.1116134025156498,0.2334631346166134,128
trained,1,-0.6682425141334534,3,3,10,0.05483465054455926,0.02724115987618764,0.3361951655010453,0.03395321853458881,0.04984718300402165,0.16199597530066967,128
trained,1,-0.6682425141334534,3,3,20,0.03235583992961059,0.01235765293008442,0.4472517291778249,0.022519397921860217,0.022131601348519325,0.10698000807315111,128
trained,1,-0.6682425141334534,3,3,30,0.022741247777023823,0.008109371224639908,0.4742814577276572,0.016834286724527678,0.014237334455053012,0.0678513697348535,128
trained,1,-0.6682425141334534,3,3,40,0.017589496512968376,0.006296580508634618,0.4727823657960853,0.012887877505272627,0.010689408518373966,0.05690855626016855,128
trained,1,-0.6682425141334534,3,3,49,0.014355282095026843,0.004937194174560882,0.488174135262474,0.01103537271217424,0.00838624214639469,0.04834091663360596,128
trained,1,-0.6682425141334534,4,0,5,0.11260191497312098,0.044068775640794935,0.4374343348034065,0.09780554622411727,0.05693765245378017,0.22628399915993214,128
trained,1,-0.6682425141334534,4,0,10,0.061514992573682,0.024314396381378174,0.43342492175201713,0.0594686932861805,0.0286857295781374,0.11845576018095016,128
trained,1,-0.6682425141334534,4,0,20,0.03651199520194792,0.010267089646181957,0.5610393114873888,0.03233342170715332,0.014363648556172847,0.06605859659612179,128
trained,1,-0.6682425141334534,4,0,30,0.02484722832278021,0.0066412230259145395,0.5781803968279996,0.022420259068409602,0.009343178818623225,0.047096853610128164,128
trained,1,-0.6682425141334534,4,0,40,0.019585057530537187,0.004980342741701539,0.5945237865611277,0.017160351760685442,0.007005701307207346,0.03335787355899811,128
trained,1,-0.6682425141334534,4,0,49,0.015418985798209672,0.0043394537446878895,0.5607493460658294,0.013947499497812621,0.005962859383042978,0.024392405059188604,128
trained,1,-0.6682425141334534,4,1,5,0.062030315782479535,0.13315893016687644,-0.36440846952443073,0.11388906985521316,0.08330066800117493,0.014051305246539414,128
trained,1,-0.6682425141334534,4,1,10,0.02752039958448971,0.07469342231750488,-0.4615131481707478,0.05874345973134041,0.04052204564213753,0.007344918325543404,128
trained,1,-0.6682425141334534,4,1,20,0.01319486042922567,0.03656821273197638,-0.4696927021883393,0.029725562036037444,0.02011055201292038,0.0032777075830381364,128
trained,1,-0.6682425141334534,4,1,30,0.008522047086395687,0.024990508696315528,-0.4914116880910748,0.019819535315036774,0.013444278513391812,0.0020855907641816884,128
trained,1,-0.6682425141334534,4,1,40,0.0062511085506423885,0.018377632967872766,-0.49237288099441245,0.01478779800236225,0.010172528121620417,0.001586954720551148,128
trained,1,-0.6682425141334534,4,1,49,0.0050035586106623444,0.015523219856289341,-0.5124847653055384,0.012215749037509062,0.008166787119544282,0.0012557450390886515,128
trained,1,-0.6682425141334534,4,2,5,0.10397510743217836,0.07177386385329226,0.18322294203587744,0.06393249779939651,0.11091081202030181,0.12578343879431486,128
trained,1,-0.6682425141334534,4,2,10,0.05343447643167833,0.038496038913726806,0.1624970496647572,0.040650663524866106,0.05221350379288196,0.07135832123458385,128
trained,1,-0.6682425141334534,4,2,20,0.030500901903852025,0.017203155150666043,0.27875504881503144,0.02210866566747427,0.025553835928440093,0.046749990433454514,128
trained,1,-0.6682425141334534,4,2,30,0.020858690027948403,0.011177266356429369,0.30220492109103836,0.016021072243650753,0.01616111397743225,0.03453442174941301,128
trained,1,-0.6682425141334534,4,2,40,0.016561785663466857,0.007977937382890245,0.34979401617578904,0.012357400078326464,0.011947608832269908,0.02779964287765324,128
trained,1,-0.6682425141334534,4,2,49,0.013304160502992662,0.006565840699855386,0.3391202513783605,0.01036966432418142,0.009592731160168745,0.021842636400833726,128
trained,1,-0.6682425141334534,4,3,5,0.11160925193614898,0.04619116804882386,0.4145621658873927,0.094154092669487,0.06180644780397415,0.2201973143965006,128
trained,1,-0.6682425141334534,4,3,10,0.06472866815679214,0.020812935034434002,0.5133844992789323,0.06084656938910484,0.02743977103382349,0.11713661719113588,128
trained,1,-0.6682425141334534,4,3,20,0.03629426859015581,0.010815411156211686,0.5408412362507705,0.03129272237420082,0.015737335942685605,0.059398824349045753,128
trained,1,-0.6682425141334534,4,3,30,0.02413834835578993,0.007505818752306974,0.5256112302194714,0.020807899037996926,0.011087488755583763,0.043138356413692236,128
trained,1,-0.6682425141334534,4,3,40,0.018867407457895547,0.005659547912757207,0.5385038356780084,0.015545547008514404,0.008620256278663873,0.033367875730618834,128
trained,1,-0.6682425141334534,4,3,49,0.015204304979821727,0.004593643986442657,0.535947486829249,0.012881796731024372,0.007061642271523573,0.022771474439650774,128
trained,1,-0.6682425141334534,5,0,5,0.12819912349296153,0.02997688464480693,0.6209679963726472,0.087757059186697,0.06765644475817681,0.22293244861066341,128
trained,1,-0.6682425141334534,5,0,10,0.07274587645250208,0.01230540782213211,0.7106355788172993,0.05378466695547104,0.035044146701693535,0.11171186342835426,128
trained,1,-0.6682425141334534,5,0,20,0.04114656538051498,0.006097339952474814,0.7418782418654937,0.028349126875400543,0.018785248324275017,0.05731247738003731,128
trained,1,-0.6682425141334534,5,0,30,0.027712726788743453,0.0038481534220818044,0.7561441001167024,0.01899455636739731,0.012926777203877768,0.04235997539944947,128
trained,1,-0.6682425141334534,5,0,40,0.021489558928462875,0.0032114040262345577,0.7399774225406199,0.014032390713691712,0.010168779268860817,0.03195320419035852,128
trained,1,-0.6682425141334534,5,0,49,0.017110581891496963,0.002620278786888332,0.7343979231351031,0.011961430615308334,0.007968117235874643,0.023452143417671323,128
trained,1,-0.6682425141334534,5,1,5,0.15343702107763751,0.01730287582316297,0.7973188910426182,0.10000049620866776,0.06691063046455384,0.1654443684965372,128
trained,1,-0.6682425141334534,5,1,10,0.0803949987187105,0.008016257882118225,0.8186597908291144,0.05548427626490593,0.03745065294206142,0.07065071817487478,128
trained,1,-0.6682425141334534,5,1,20,0.04647307859319131,0.002255314908852087,0.9074332335946504,0.02850501872599125,0.02008519470691681,0.028195715742185712,128
trained,1,-0.6682425141334534,5,1,30,0.030645267238000408,0.0015772495680798431,0.9021026459216076,0.018966478606065113,0.013695085669557254,0.020153046352788806,128
trained,1,-0.6682425141334534,5,1,40,0.02409349943260591,0.001164402424609253,0.9077989587856025,0.014507352374494076,0.01012358171865344,0.01476264011580497,128
