model_type,pool_index,layer,position,metric,control,score,num_prompts
untrained,8,3,10,component_accuracy,shuffled,0.53125,128
untrained,8,3,20,beta_r2,actual,-0.013414675369858742,128
untrained,8,3,20,beta_r2,shuffled,-0.06867709755897522,128
untrained,8,3,20,component_accuracy,actual,0.4765625,128
untrained,8,3,20,component_accuracy,shuffled,0.453125,128
untrained,8,3,30,beta_r2,actual,0.04034587740898132,128
untrained,8,3,30,beta_r2,shuffled,0.018508384004235268,128
untrained,8,3,30,component_accuracy,actual,0.5859375,128
untrained,8,3,30,component_accuracy,shuffled,0.53125,128
untrained,8,3,40,beta_r2,actual,-0.00732703460380435,128
untrained,8,3,40,beta_r2,shuffled,-0.041498906910419464,128
untrained,8,3,40,component_accuracy,actual,0.5,128
untrained,8,3,40,component_accuracy,shuffled,0.5546875,128
untrained,8,3,49,beta_r2,actual,-0.01529767643660307,128
untrained,8,3,49,beta_r2,shuffled,-0.07948098331689835,128
untrained,8,3,49,component_accuracy,actual,0.46875,128
untrained,8,3,49,component_accuracy,shuffled,0.3984375,128
untrained,8,4,5,beta_r2,actual,0.059630587697029114,128
untrained,8,4,5,beta_r2,shuffled,-0.048850804567337036,128
untrained,8,4,5,component_accuracy,actual,0.5,128
untrained,8,4,5,component_accuracy,shuffled,0.453125,128
untrained,8,4,10,beta_r2,actual,0.09048305451869965,128
untrained,8,4,10,beta_r2,shuffled,-0.11242064088582993,128
untrained,8,4,10,component_accuracy,actual,0.578125,128
untrained,8,4,10,component_accuracy,shuffled,0.5078125,128
untrained,8,4,20,beta_r2,actual,0.010653452947735786,128
untrained,8,4,20,beta_r2,shuffled,-0.10872210562229156,128
untrained,8,4,20,component_accuracy,actual,0.484375,128
untrained,8,4,20,component_accuracy,shuffled,0.4765625,128
untrained,8,4,30,beta_r2,actual,0.06853786110877991,128
untrained,8,4,30,beta_r2,shuffled,-0.02656424231827259,128
untrained,8,4,30,component_accuracy,actual,0.6015625,128
untrained,8,4,30,component_accuracy,shuffled,0.4609375,128
untrained,8,4,40,beta_r2,actual,0.03157844766974449,128
untrained,8,4,40,beta_r2,shuffled,-0.0626392811536789,128
untrained,8,4,40,component_accuracy,actual,0.5234375,128
untrained,8,4,40,component_accuracy,shuffled,0.5390625,128
untrained,8,4,49,beta_r2,actual,0.01995134726166725,128
untrained,8,4,49,beta_r2,shuffled,-0.012607446871697903,128
untrained,8,4,49,component_accuracy,actual,0.484375,128
untrained,8,4,49,component_accuracy,shuffled,0.453125,128
untrained,8,5,5,beta_r2,actual,0.09485846012830734,128
untrained,8,5,5,beta_r2,shuffled,-0.024007931351661682,128
untrained,8,5,5,component_accuracy,actual,0.4921875,128
untrained,8,5,5,component_accuracy,shuffled,0.5234375,128
untrained,8,5,10,beta_r2,actual,0.11877509206533432,128
untrained,8,5,10,beta_r2,shuffled,-0.07444123923778534,128
untrained,8,5,10,component_accuracy,actual,0.6015625,128
untrained,8,5,10,component_accuracy,shuffled,0.4921875,128
untrained,8,5,20,beta_r2,actual,0.04405040666460991,128
untrained,8,5,20,beta_r2,shuffled,-0.10073007643222809,128
untrained,8,5,20,component_accuracy,actual,0.484375,128
untrained,8,5,20,component_accuracy,shuffled,0.5078125,128
untrained,8,5,30,beta_r2,actual,0.10072110593318939,128
untrained,8,5,30,beta_r2,shuffled,-0.10362314432859421,128
untrained,8,5,30,component_accuracy,actual,0.6171875,128
untrained,8,5,30,component_accuracy,shuffled,0.4765625,128
untrained,8,5,40,beta_r2,actual,0.07485765218734741,128
untrained,8,5,40,beta_r2,shuffled,-0.030272699892520905,128
untrained,8,5,40,component_accuracy,actual,0.5234375,128
untrained,8,5,40,component_accuracy,shuffled,0.5,128
untrained,8,5,49,beta_r2,actual,0.05881707742810249,128
untrained,8,5,49,beta_r2,shuffled,-0.09426973760128021,128
untrained,8,5,49,component_accuracy,actual,0.515625,128
untrained,8,5,49,component_accuracy,shuffled,0.53125,128
untrained,8,6,5,beta_r2,actual,0.08922130614519119,128
untrained,8,6,5,beta_r2,shuffled,-0.12464079260826111,128
untrained,8,6,5,component_accuracy,actual,0.4921875,128
untrained,8,6,5,component_accuracy,shuffled,0.453125,128
untrained,8,6,10,beta_r2,actual,0.11776915192604065,128
untrained,8,6,10,beta_r2,shuffled,-0.045888375490903854,128
untrained,8,6,10,component_accuracy,actual,0.609375,128
untrained,8,6,10,component_accuracy,shuffled,0.3515625,128
untrained,8,6,20,beta_r2,actual,0.07281635701656342,128
untrained,8,6,20,beta_r2,shuffled,-0.08524065464735031,128
untrained,8,6,20,component_accuracy,actual,0.484375,128
untrained,8,6,20,component_accuracy,shuffled,0.4765625,128
untrained,8,6,30,beta_r2,actual,0.09370158612728119,128
untrained,8,6,30,beta_r2,shuffled,-0.07813498377799988,128
untrained,8,6,30,component_accuracy,actual,0.609375,128
untrained,8,6,30,component_accuracy,shuffled,0.546875,128
untrained,8,6,40,beta_r2,actual,0.08412887156009674,128
untrained,8,6,40,beta_r2,shuffled,-0.0654631108045578,128
untrained,8,6,40,component_accuracy,actual,0.546875,128
untrained,8,6,40,component_accuracy,shuffled,0.484375,128
untrained,8,6,49,beta_r2,actual,0.10336661338806152,128
untrained,8,6,49,beta_r2,shuffled,-0.056827887892723083,128
untrained,8,6,49,component_accuracy,actual,0.578125,128
untrained,8,6,49,component_accuracy,shuffled,0.46875,128
trained,9,0,5,beta_r2,actual,-0.03644678741693497,128
trained,9,0,5,beta_r2,shuffled,-0.04036017879843712,128
trained,9,0,5,component_accuracy,actual,0.5234375,128
trained,9,0,5,component_accuracy,shuffled,0.5234375,128
trained,9,0,10,beta_r2,actual,-0.03322622925043106,128
trained,9,0,10,beta_r2,shuffled,-0.0017767921090126038,128
trained,9,0,10,component_accuracy,actual,0.484375,128
trained,9,0,10,component_accuracy,shuffled,0.4140625,128
trained,9,0,20,beta_r2,actual,-0.06924354285001755,128
trained,9,0,20,beta_r2,shuffled,-0.06373664736747742,128
trained,9,0,20,component_accuracy,actual,0.5,128
trained,9,0,20,component_accuracy,shuffled,0.4453125,128
trained,9,0,30,beta_r2,actual,-0.08468177169561386,128
trained,9,0,30,beta_r2,shuffled,0.05320798233151436,128
trained,9,0,30,component_accuracy,actual,0.4921875,128
trained,9,0,30,component_accuracy,shuffled,0.5703125,128
trained,9,0,40,beta_r2,actual,-0.10694082081317902,128
trained,9,0,40,beta_r2,shuffled,0.005254359450191259,128
trained,9,0,40,component_accuracy,actual,0.46875,128
trained,9,0,40,component_accuracy,shuffled,0.5078125,128
trained,9,0,49,beta_r2,actual,-0.15825943648815155,128
trained,9,0,49,beta_r2,shuffled,-0.0700908973813057,128
trained,9,0,49,component_accuracy,actual,0.421875,128
trained,9,0,49,component_accuracy,shuffled,0.4609375,128
trained,9,1,5,beta_r2,actual,0.646476686000824,128
trained,9,1,5,beta_r2,shuffled,-0.3627381920814514,128
trained,9,1,5,component_accuracy,actual,0.9453125,128
trained,9,1,5,component_accuracy,shuffled,0.4765625,128
trained,9,1,10,beta_r2,actual,0.7353793978691101,128
trained,9,1,10,beta_r2,shuffled,-0.2706003189086914,128
trained,9,1,10,component_accuracy,actual,0.96875,128
trained,9,1,10,component_accuracy,shuffled,0.5078125,128
trained,9,1,20,beta_r2,actual,0.6968432068824768,128
trained,9,1,20,beta_r2,shuffled,-0.06261150538921356,128
trained,9,1,20,component_accuracy,actual,0.9765625,128
trained,9,1,20,component_accuracy,shuffled,0.5625,128
trained,9,1,30,beta_r2,actual,0.707082211971283,128
trained,9,1,30,beta_r2,shuffled,-0.13113389909267426,128
trained,9,1,30,component_accuracy,actual,0.984375,128
trained,9,1,30,component_accuracy,shuffled,0.4296875,128
trained,9,1,40,beta_r2,actual,0.7088050842285156,128
trained,9,1,40,beta_r2,shuffled,-0.22598665952682495,128
trained,9,1,40,component_accuracy,actual,0.984375,128
trained,9,1,40,component_accuracy,shuffled,0.515625,128
trained,9,1,49,beta_r2,actual,0.6521763205528259,128
trained,9,1,49,beta_r2,shuffled,-0.1690376251935959,128
trained,9,1,49,component_accuracy,actual,0.984375,128
trained,9,1,49,component_accuracy,shuffled,0.4453125,128
trained,9,2,5,beta_r2,actual,0.7067322731018066,128
trained,9,2,5,beta_r2,shuffled,-0.3788483738899231,128
trained,9,2,5,component_accuracy,actual,0.953125,128
trained,9,2,5,component_accuracy,shuffled,0.5390625,128
trained,9,2,10,beta_r2,actual,0.7779296040534973,128
trained,9,2,10,beta_r2,shuffled,-0.22090373933315277,128
trained,9,2,10,component_accuracy,actual,0.9609375,128
trained,9,2,10,component_accuracy,shuffled,0.53125,128
trained,9,2,20,beta_r2,actual,0.7350871562957764,128
trained,9,2,20,beta_r2,shuffled,-0.188046395778656,128
trained,9,2,20,component_accuracy,actual,0.9765625,128
trained,9,2,20,component_accuracy,shuffled,0.453125,128
trained,9,2,30,beta_r2,actual,0.7136455178260803,128
trained,9,2,30,beta_r2,shuffled,-0.11245594918727875,128
trained,9,2,30,component_accuracy,actual,0.9765625,128
trained,9,2,30,component_accuracy,shuffled,0.4609375,128
trained,9,2,40,beta_r2,actual,0.7425671219825745,128
trained,9,2,40,beta_r2,shuffled,-0.2416743040084839,128
trained,9,2,40,component_accuracy,actual,0.953125,128
trained,9,2,40,component_accuracy,shuffled,0.5234375,128
trained,9,2,49,beta_r2,actual,0.7391217350959778,128
trained,9,2,49,beta_r2,shuffled,-0.39192304015159607,128
trained,9,2,49,component_accuracy,actual,0.9609375,128
trained,9,2,49,component_accuracy,shuffled,0.5390625,128
trained,9,3,5,beta_r2,actual,0.8094338178634644,128
trained,9,3,5,beta_r2,shuffled,-0.35018670558929443,128
trained,9,3,5,component_accuracy,actual,0.9765625,128
trained,9,3,5,component_accuracy,shuffled,0.40625,128
trained,9,3,10,beta_r2,actual,0.8313966989517212,128
trained,9,3,10,beta_r2,shuffled,-0.400942325592041,128
trained,9,3,10,component_accuracy,actual,0.984375,128
trained,9,3,10,component_accuracy,shuffled,0.4921875,128
trained,9,3,20,beta_r2,actual,0.8362103700637817,128
trained,9,3,20,beta_r2,shuffled,-0.21323487162590027,128
trained,9,3,20,component_accuracy,actual,0.9921875,128
trained,9,3,20,component_accuracy,shuffled,0.4453125,128
trained,9,3,30,beta_r2,actual,0.8714361190795898,128
trained,9,3,30,beta_r2,shuffled,-0.20722262561321259,128
trained,9,3,30,component_accuracy,actual,0.984375,128
trained,9,3,30,component_accuracy,shuffled,0.5078125,128
trained,9,3,40,beta_r2,actual,0.8748209476470947,128
trained,9,3,40,beta_r2,shuffled,-0.27967673540115356,128
trained,9,3,40,component_accuracy,actual,1.0,128
trained,9,3,40,component_accuracy,shuffled,0.46875,128
trained,9,3,49,beta_r2,actual,0.8202676177024841,128
trained,9,3,49,beta_r2,shuffled,-0.23570853471755981,128
trained,9,3,49,component_accuracy,actual,0.9765625,128
trained,9,3,49,component_accuracy,shuffled,0.5546875,128
trained,9,4,5,beta_r2,actual,0.8699962496757507,128
trained,9,4,5,beta_r2,shuffled,-0.23492693901062012,128
trained,9,4,5,component_accuracy,actual,0.9765625,128
trained,9,4,5,component_accuracy,shuffled,0.4765625,128
trained,9,4,10,beta_r2,actual,0.9178902506828308,128
trained,9,4,10,beta_r2,shuffled,-0.22828206419944763,128
trained,9,4,10,component_accuracy,actual,0.984375,128
trained,9,4,10,component_accuracy,shuffled,0.5390625,128
trained,9,4,20,beta_r2,actual,0.9435762763023376,128
trained,9,4,20,beta_r2,shuffled,-0.27275222539901733,128
trained,9,4,20,component_accuracy,actual,0.9921875,128
trained,9,4,20,component_accuracy,shuffled,0.4609375,128
trained,9,4,30,beta_r2,actual,0.9426177740097046,128
trained,9,4,30,beta_r2,shuffled,-0.36285844445228577,128
trained,9,4,30,component_accuracy,actual,0.984375,128
trained,9,4,30,component_accuracy,shuffled,0.5234375,128
trained,9,4,40,beta_r2,actual,0.9667565226554871,128
trained,9,4,40,beta_r2,shuffled,-0.1957358568906784,128
trained,9,4,40,component_accuracy,actual,1.0,128
trained,9,4,40,component_accuracy,shuffled,0.46875,128
trained,9,4,49,beta_r2,actual,0.9521999955177307,128
trained,9,4,49,beta_r2,shuffled,-0.2582985758781433,128
trained,9,4,49,component_accuracy,actual,0.9921875,128
trained,9,4,49,component_accuracy,shuffled,0.5390625,128
trained,9,5,5,beta_r2,actual,0.8589063882827759,128
trained,9,5,5,beta_r2,shuffled,-0.40159377455711365,128
trained,9,5,5,component_accuracy,actual,0.96875,128
trained,9,5,5,component_accuracy,shuffled,0.5078125,128
trained,9,5,10,beta_r2,actual,0.9168544411659241,128
trained,9,5,10,beta_r2,shuffled,-0.22831043601036072,128
trained,9,5,10,component_accuracy,actual,0.9921875,128
trained,9,5,10,component_accuracy,shuffled,0.59375,128
trained,9,5,20,beta_r2,actual,0.9338685274124146,128
trained,9,5,20,beta_r2,shuffled,-0.11788414418697357,128
trained,9,5,20,component_accuracy,actual,0.9921875,128
trained,9,5,20,component_accuracy,shuffled,0.5078125,128
trained,9,5,30,beta_r2,actual,0.9636553525924683,128
trained,9,5,30,beta_r2,shuffled,-0.33375778794288635,128
trained,9,5,30,component_accuracy,actual,1.0,128
trained,9,5,30,component_accuracy,shuffled,0.4765625,128
trained,9,5,40,beta_r2,actual,0.9769957065582275,128
trained,9,5,40,beta_r2,shuffled,-0.18668092787265778,128
trained,9,5,40,component_accuracy,actual,1.0,128
trained,9,5,40,component_accuracy,shuffled,0.5859375,128
trained,9,5,49,beta_r2,actual,0.9672307968139648,128
trained,9,5,49,beta_r2,shuffled,-0.4167104661464691,128
trained,9,5,49,component_accuracy,actual,1.0,128
trained,9,5,49,component_accuracy,shuffled,0.53125,128
trained,9,6,5,beta_r2,actual,0.8178109526634216,128
trained,9,6,5,beta_r2,shuffled,-0.3647800087928772,128
trained,9,6,5,component_accuracy,actual,0.96875,128
trained,9,6,5,component_accuracy,shuffled,0.4296875,128
trained,9,6,10,beta_r2,actual,0.9046124219894409,128
trained,9,6,10,beta_r2,shuffled,-0.4740447402000427,128
trained,9,6,10,component_accuracy,actual,0.984375,128
trained,9,6,10,component_accuracy,shuffled,0.484375,128
trained,9,6,20,beta_r2,actual,0.9094866514205933,128
trained,9,6,20,beta_r2,shuffled,-0.11321908235549927,128
trained,9,6,20,component_accuracy,actual,0.9921875,128
trained,9,6,20,component_accuracy,shuffled,0.5859375,128
trained,9,6,30,beta_r2,actual,0.9274003505706787,128
trained,9,6,30,beta_r2,shuffled,-0.15874294936656952,128
trained,9,6,30,component_accuracy,actual,0.9921875,128
trained,9,6,30,component_accuracy,shuffled,0.5625,128
trained,9,6,40,beta_r2,actual,0.9598623514175415,128
trained,9,6,40,beta_r2,shuffled,-0.2828395664691925,128
trained,9,6,40,component_accuracy,actual,1.0,128
trained,9,6,40,component_accuracy,shuffled,0.578125,128
trained,9,6,49,beta_r2,actual,0.9321452379226685,128
trained,9,6,49,beta_r2,shuffled,-0.3410889208316803,128
trained,9,6,49,component_accuracy,actual,1.0,128
trained,9,6,49,component_accuracy,shuffled,0.515625,128
raw_input,9,-1,5,beta_r2,actual,-0.047779761254787445,128
raw_input,9,-1,5,beta_r2,shuffled,-0.05655188858509064,128
raw_input,9,-1,5,component_accuracy,actual,0.546875,128
raw_input,9,-1,5,component_accuracy,shuffled,0.5390625,128
raw_input,9,-1,10,beta_r2,actual,-0.03041602112352848,128
raw_input,9,-1,10,beta_r2,shuffled,-0.06195947900414467,128
raw_input,9,-1,10,component_accuracy,actual,0.4921875,128
raw_input,9,-1,10,component_accuracy,shuffled,0.4765625,128
raw_input,9,-1,20,beta_r2,actual,-0.038405757397413254,128
raw_input,9,-1,20,beta_r2,shuffled,-0.04007503390312195,128
raw_input,9,-1,20,component_accuracy,actual,0.515625,128
raw_input,9,-1,20,component_accuracy,shuffled,0.609375,128
raw_input,9,-1,30,beta_r2,actual,-0.07395007461309433,128
raw_input,9,-1,30,beta_r2,shuffled,-0.05733964964747429,128
raw_input,9,-1,30,component_accuracy,actual,0.46875,128
raw_input,9,-1,30,component_accuracy,shuffled,0.4609375,128
raw_input,9,-1,40,beta_r2,actual,-0.10094280540943146,128
raw_input,9,-1,40,beta_r2,shuffled,-0.08040055632591248,128
raw_input,9,-1,40,component_accuracy,actual,0.4765625,128
raw_input,9,-1,40,component_accuracy,shuffled,0.59375,128
raw_input,9,-1,49,beta_r2,actual,-0.11071550846099854,128
raw_input,9,-1,49,beta_r2,shuffled,-0.05042165517807007,128
raw_input,9,-1,49,component_accuracy,actual,0.390625,128
raw_input,9,-1,49,component_accuracy,shuffled,0.53125,128
untrained,9,0,5,beta_r2,actual,-0.03645603731274605,128
untrained,9,0,5,beta_r2,shuffled,-0.04195423424243927,128
untrained,9,0,5,component_accuracy,actual,0.5234375,128
untrained,9,0,5,component_accuracy,shuffled,0.515625,128
untrained,9,0,10,beta_r2,actual,-0.03172184154391289,128
untrained,9,0,10,beta_r2,shuffled,-0.0062405746430158615,128
untrained,9,0,10,component_accuracy,actual,0.484375,128
untrained,9,0,10,component_accuracy,shuffled,0.484375,128
untrained,9,0,20,beta_r2,actual,-0.07325814664363861,128
untrained,9,0,20,beta_r2,shuffled,-0.06455756723880768,128
untrained,9,0,20,component_accuracy,actual,0.5,128
untrained,9,0,20,component_accuracy,shuffled,0.4375,128
untrained,9,0,30,beta_r2,actual,-0.08640795201063156,128
untrained,9,0,30,beta_r2,shuffled,0.05186855420470238,128
untrained,9,0,30,component_accuracy,actual,0.4921875,128
untrained,9,0,30,component_accuracy,shuffled,0.578125,128
untrained,9,0,40,beta_r2,actual,-0.10705985128879547,128
untrained,9,0,40,beta_r2,shuffled,0.004131281282752752,128
untrained,9,0,40,component_accuracy,actual,0.46875,128
untrained,9,0,40,component_accuracy,shuffled,0.5390625,128
untrained,9,0,49,beta_r2,actual,-0.15463903546333313,128
untrained,9,0,49,beta_r2,shuffled,-0.06929150223731995,128
untrained,9,0,49,component_accuracy,actual,0.4140625,128
untrained,9,0,49,component_accuracy,shuffled,0.46875,128
untrained,9,1,5,beta_r2,actual,-0.009592008776962757,128
untrained,9,1,5,beta_r2,shuffled,-0.061729732900857925,128
untrained,9,1,5,component_accuracy,actual,0.53125,128
untrained,9,1,5,component_accuracy,shuffled,0.515625,128
untrained,9,1,10,beta_r2,actual,0.0009411103674210608,128
untrained,9,1,10,beta_r2,shuffled,-0.023236766457557678,128
untrained,9,1,10,component_accuracy,actual,0.484375,128
untrained,9,1,10,component_accuracy,shuffled,0.4609375,128
untrained,9,1,20,beta_r2,actual,-0.04252701252698898,128
untrained,9,1,20,beta_r2,shuffled,-0.0714489072561264,128
untrained,9,1,20,component_accuracy,actual,0.515625,128
untrained,9,1,20,component_accuracy,shuffled,0.484375,128
untrained,9,1,30,beta_r2,actual,-0.0561516173183918,128
untrained,9,1,30,beta_r2,shuffled,-0.0913616195321083,128
untrained,9,1,30,component_accuracy,actual,0.4921875,128
untrained,9,1,30,component_accuracy,shuffled,0.46875,128
untrained,9,1,40,beta_r2,actual,-0.07506825774908066,128
untrained,9,1,40,beta_r2,shuffled,-0.06209634989500046,128
untrained,9,1,40,component_accuracy,actual,0.5,128
untrained,9,1,40,component_accuracy,shuffled,0.4765625,128
untrained,9,1,49,beta_r2,actual,-0.12105546146631241,128
untrained,9,1,49,beta_r2,shuffled,-0.11060073226690292,128
untrained,9,1,49,component_accuracy,actual,0.4296875,128
untrained,9,1,49,component_accuracy,shuffled,0.4609375,128
untrained,9,2,5,beta_r2,actual,0.009251122362911701,128
untrained,9,2,5,beta_r2,shuffled,-0.02066347748041153,128
untrained,9,2,5,component_accuracy,actual,0.5546875,128
untrained,9,2,5,component_accuracy,shuffled,0.4765625,128
